sales_key,customer_key,product_key,region_key,date_key,order_id,ship_date,ship_mode,sales,quantity,discount,profit,delivery_days,shipping_speed,profit_margin_pct,estimated_cost,discount_bucket,loss_flag
4490,447,635,57,661,US-2024-163153,2024-03-25,Standard Class,99.372,2,0.3,-1.4196000000000095,4,Medium,-1.4285714285714382,100.7916,Medium,1
4491,447,331,57,661,US-2024-163153,2024-03-25,Standard Class,1.344,1,0.2,0.504,4,Medium,37.5,0.8400000000000001,Low,0
4492,392,1663,159,661,US-2024-133879,2024-03-28,Standard Class,13.392,3,0.2,1.5065999999999975,7,Slow,11.249999999999982,11.885400000000002,Low,0
4493,392,1664,159,661,US-2024-133879,2024-03-28,Standard Class,3.1679999999999993,2,0.8,-4.752000000000001,7,Slow,-150.00000000000006,7.92,High,1
4494,390,1030,44,662,US-2024-118899,2024-03-22,Same Day,167.888,7,0.2,14.690199999999995,0,Fast,8.749999999999996,153.1978,Low,0
4495,364,405,41,662,US-2024-107615,2024-03-25,First Class,58.58,2,0.0,19.331399999999995,3,Medium,32.99999999999999,39.2486,No Discount,0
4496,290,1389,152,663,US-2024-130911,2024-03-26,Second Class,301.46999999999997,3,0.5,-241.176,2,Fast,-80.0,542.646,Medium,1
4497,290,554,152,663,US-2024-130911,2024-03-26,Second Class,18.656,2,0.2,1.6324000000000014,2,Fast,8.750000000000007,17.0236,Low,0
4498,430,1665,49,663,US-2024-113803,2024-03-26,First Class,22.48,1,0.0,10.3408,2,Fast,46.0,12.1392,No Discount,0
4499,703,723,242,663,US-2024-164189,2024-03-28,Standard Class,403.168,4,0.2,25.198000000000008,4,Medium,6.250000000000002,377.97,Low,0
4500,107,271,30,664,US-2024-120082,2024-03-27,Second Class,59.52,3,0.0,17.855999999999995,2,Fast,29.99999999999999,41.66400000000001,No Discount,0
4501,267,1065,502,664,US-2024-134887,2024-03-25,Same Day,1287.45,5,0.0,244.61549999999988,0,Fast,18.99999999999999,1042.8345000000002,No Discount,0
4502,22,766,404,665,US-2024-161361,2024-03-28,Second Class,17.04,3,0.2,5.5379999999999985,2,Fast,32.49999999999999,11.502,Low,0
4503,22,928,404,665,US-2024-161361,2024-03-28,Second Class,17.64,3,0.0,8.6436,2,Fast,48.99999999999999,8.996400000000001,No Discount,0
4504,634,1290,270,665,US-2024-162677,2024-03-27,First Class,67.64,5,0.2,5.918499999999998,1,Fast,8.749999999999996,61.721500000000006,Low,0
4505,465,577,188,665,US-2024-123666,2024-03-30,Standard Class,459.95,5,0.0,18.397999999999968,4,Medium,3.999999999999994,441.552,No Discount,0
4506,634,642,270,665,US-2024-162677,2024-03-27,First Class,119.976,3,0.2,-17.99640000000002,1,Fast,-15.000000000000016,137.97240000000002,Low,1
4507,172,1666,218,666,US-2024-119074,2024-03-31,Standard Class,39.92,4,0.0,11.177600000000002,4,Medium,28.000000000000004,28.7424,No Discount,0
4508,172,1650,218,666,US-2024-119074,2024-03-31,Standard Class,20.24,1,0.0,8.7032,4,Medium,43.00000000000001,11.536799999999998,No Discount,0
4509,172,1022,218,666,US-2024-119074,2024-03-31,Standard Class,32.54,2,0.0,15.944599999999998,4,Medium,48.99999999999999,16.5954,No Discount,0
4510,399,1214,170,667,US-2024-131380,2024-03-31,Second Class,5.98,1,0.0,2.9302,3,Medium,49.0,3.0498000000000003,No Discount,0
4511,326,1551,125,667,US-2024-162901,2024-03-31,First Class,31.4,2,0.0,7.850000000000001,3,Medium,25.000000000000007,23.549999999999997,No Discount,0
4512,399,1151,170,667,US-2024-131380,2024-03-31,Second Class,87.92,4,0.0,0.8791999999999973,3,Medium,0.9999999999999968,87.0408,No Discount,0
4513,49,1072,93,668,US-2024-127236,2024-04-02,Standard Class,299.97499999999997,5,0.5,-167.98600000000002,4,Medium,-56.000000000000014,467.961,Medium,1
4514,4,252,46,668,US-2024-152555,2024-04-02,Second Class,844.1159999999999,6,0.3,-36.1764,4,Medium,-4.2857142857142865,880.2923999999998,Medium,1
4515,751,1434,59,668,US-2024-167556,2024-04-02,Standard Class,414.0,8,0.0,124.2,4,Medium,30.0,289.8,No Discount,0
4516,751,122,59,668,US-2024-167556,2024-04-02,Standard Class,41.328,7,0.2,14.9814,4,Medium,36.25,26.3466,Low,0
4517,751,16,59,668,US-2024-167556,2024-04-02,Standard Class,29.800000000000004,5,0.2,9.312499999999998,4,Medium,31.24999999999999,20.487500000000004,Low,0
4518,751,109,59,668,US-2024-167556,2024-04-02,Standard Class,13.48,2,0.0,6.74,4,Medium,50.0,6.74,No Discount,0
4519,4,1201,46,668,US-2024-152555,2024-04-02,Second Class,45.528,3,0.2,15.934799999999996,4,Medium,34.99999999999999,29.593200000000003,Low,0
4520,49,1667,93,668,US-2024-127236,2024-04-02,Standard Class,158.37599999999998,4,0.4,-36.95439999999999,4,Medium,-23.333333333333332,195.33039999999997,Medium,1
4521,4,1571,46,668,US-2024-152555,2024-04-02,Second Class,812.736,8,0.2,60.95519999999996,4,Medium,7.499999999999996,751.7808,Low,0
4522,562,1404,385,669,US-2024-128258,2024-04-01,First Class,11.34,1,0.0,5.5565999999999995,2,Fast,49.0,5.7834,No Discount,0
4523,16,686,59,670,US-2024-124100,2024-04-06,Standard Class,327.99600000000004,6,0.1,54.66600000000001,6,Slow,16.666666666666668,273.33000000000004,Low,0
4524,249,1318,17,670,US-2024-151827,2024-04-02,Second Class,31.984,2,0.2,1.1993999999999998,2,Fast,3.749999999999999,30.7846,Low,0
4525,249,1590,17,670,US-2024-151827,2024-04-02,Second Class,280.78200000000004,3,0.4,-60.836100000000016,2,Fast,-21.66666666666667,341.6181,Medium,1
4526,568,543,59,671,US-2024-111213,2024-04-05,Standard Class,1317.492,6,0.1,292.77599999999995,4,Medium,22.222222222222214,1024.716,Low,0
4527,483,741,218,671,US-2024-127985,2024-04-05,Second Class,7.04,4,0.0,3.0976000000000004,4,Medium,44.00000000000001,3.9424,No Discount,0
4528,327,1200,489,671,US-2024-103947,2024-04-08,Standard Class,30.144,2,0.2,3.0143999999999993,7,Slow,9.999999999999998,27.1296,Low,0
4529,752,144,435,671,US-2024-166674,2024-04-03,Second Class,59.52,3,0.0,15.4752,2,Fast,25.999999999999996,44.0448,No Discount,0
4530,752,501,435,671,US-2024-166674,2024-04-03,Second Class,263.88,6,0.0,71.2476,2,Fast,27.0,192.6324,No Discount,0
4531,744,882,30,671,US-2024-149902,2024-04-06,Standard Class,88.04,4,0.0,22.8904,5,Medium,25.999999999999996,65.1496,No Discount,0
4532,752,1051,435,671,US-2024-166674,2024-04-03,Second Class,30.48,3,0.0,7.924800000000001,2,Fast,26.0,22.5552,No Discount,0
4533,752,1668,435,671,US-2024-166674,2024-04-03,Second Class,9.84,3,0.0,2.853599999999999,2,Fast,28.999999999999982,6.9864000000000015,No Discount,0
4534,571,1224,58,671,US-2024-161473,2024-04-05,Standard Class,14.352000000000002,3,0.2,4.664399999999999,4,Medium,32.499999999999986,9.687600000000003,Low,0
4535,568,272,59,671,US-2024-111213,2024-04-05,Standard Class,3.5920000000000005,1,0.2,1.1224999999999996,4,Medium,31.249999999999982,2.469500000000001,Low,0
4536,327,203,489,671,US-2024-103947,2024-04-08,Standard Class,31.56,5,0.2,9.862499999999995,7,Slow,31.24999999999999,21.697500000000005,Low,0
4537,571,1669,58,671,US-2024-161473,2024-04-05,Standard Class,20.7,2,0.0,9.936,4,Medium,48.00000000000001,10.764,No Discount,0
4538,752,131,435,671,US-2024-166674,2024-04-03,Second Class,161.94,3,0.0,9.716399999999991,2,Fast,5.999999999999995,152.2236,No Discount,0
4539,568,1670,59,671,US-2024-111213,2024-04-05,Standard Class,63.84,8,0.0,18.513599999999997,4,Medium,28.999999999999993,45.32640000000001,No Discount,0
4540,571,839,58,671,US-2024-161473,2024-04-05,Standard Class,10.95,3,0.0,3.2849999999999993,4,Medium,29.999999999999993,7.665,No Discount,0
4541,170,1637,145,671,US-2024-160206,2024-04-07,Standard Class,12.99,1,0.0,0.2598000000000002,6,Slow,2.0000000000000013,12.7302,No Discount,0
4542,752,1655,435,671,US-2024-166674,2024-04-03,Second Class,35.12,4,0.0,9.1312,2,Fast,26.0,25.9888,No Discount,0
4543,569,1107,145,672,US-2024-123540,2024-04-06,Second Class,1454.9,5,0.0,378.274,4,Medium,26.0,1076.6260000000002,No Discount,0
4544,376,1259,49,673,US-2024-167682,2024-04-09,Standard Class,71.12,4,0.0,22.047199999999997,6,Slow,30.999999999999993,49.07280000000001,No Discount,0
4545,249,1341,15,673,US-2024-120796,2024-04-07,Standard Class,99.846,9,0.7,-83.20499999999998,4,Medium,-83.33333333333331,183.051,High,1
4546,52,1372,217,673,US-2024-162222,2024-04-03,Same Day,10.272000000000002,3,0.2,3.209999999999998,0,Fast,31.24999999999998,7.062000000000004,Low,0
4547,376,1012,49,673,US-2024-167682,2024-04-09,Standard Class,259.96,4,0.0,124.7808,6,Slow,48.00000000000001,135.17919999999998,No Discount,0
4548,291,402,128,674,US-2024-123050,2024-04-08,Second Class,82.64,2,0.0,7.437600000000003,4,Medium,9.000000000000004,75.2024,No Discount,0
4549,219,707,58,674,US-2024-167115,2024-04-09,Standard Class,588.784,2,0.2,183.995,5,Medium,31.25,404.789,Low,0
4550,4,1056,9,674,US-2024-159142,2024-04-05,First Class,27.81,3,0.0,13.0707,1,Fast,47.0,14.739299999999998,No Discount,0
4551,291,284,128,674,US-2024-123050,2024-04-08,Second Class,31.02,2,0.0,8.0652,4,Medium,26.0,22.9548,No Discount,0
4552,291,863,128,674,US-2024-123050,2024-04-08,Second Class,89.97,3,0.0,37.787400000000005,4,Medium,42.00000000000001,52.182599999999994,No Discount,0
4553,4,1647,9,674,US-2024-159142,2024-04-05,First Class,149.97,3,0.0,5.9987999999999815,1,Fast,3.999999999999987,143.9712,No Discount,0
4554,150,383,1,675,US-2024-159695,2024-04-10,Second Class,158.36800000000002,7,0.2,13.8572,5,Medium,8.75,144.51080000000002,Low,0
4555,654,991,15,675,US-2024-161907,2024-04-09,Standard Class,769.1840000000001,4,0.2,-163.45159999999996,4,Medium,-21.249999999999993,932.6356,Low,1
4556,654,1667,15,675,US-2024-161907,2024-04-09,Standard Class,118.78199999999998,3,0.4,-27.71579999999999,4,Medium,-23.33333333333333,146.49779999999998,Medium,1
4557,142,1256,460,676,US-2024-150140,2024-04-10,Standard Class,1294.75,5,0.0,336.635,4,Medium,26.0,958.115,No Discount,0
4558,117,543,58,677,US-2024-120530,2024-04-12,Standard Class,658.746,3,0.1,146.38799999999998,5,Medium,22.222222222222214,512.358,Low,0
4559,86,1205,60,677,US-2024-114405,2024-04-12,Standard Class,33.528000000000006,3,0.2,2.5146000000000015,5,Medium,7.500000000000003,31.013400000000004,Low,0
4560,593,503,59,677,US-2024-132899,2024-04-11,Standard Class,3.64,2,0.0,0.9828,4,Medium,27.0,2.6572,No Discount,0
4561,449,1671,165,677,US-2024-154998,2024-04-09,First Class,37.94,2,0.0,18.2112,2,Fast,48.00000000000001,19.728799999999996,No Discount,0
4562,86,1672,60,677,US-2024-114405,2024-04-12,Standard Class,36.744,3,0.2,3.674400000000004,5,Medium,10.00000000000001,33.069599999999994,Low,0
4563,524,965,79,677,US-2024-110499,2024-04-09,First Class,1199.976,3,0.2,374.9924999999999,2,Fast,31.24999999999999,824.9835000000003,Low,0
4564,200,523,218,678,US-2024-106600,2024-04-11,First Class,354.90000000000003,5,0.0,88.72500000000002,3,Medium,25.000000000000007,266.175,No Discount,0
4565,514,1573,58,678,US-2024-138520,2024-04-13,Standard Class,388.70400000000006,6,0.2,-4.858800000000002,5,Medium,-1.2500000000000004,393.5628,Low,1
4566,464,1371,259,678,US-2024-130946,2024-04-12,Standard Class,95.984,4,0.3,-4.113599999999998,4,Medium,-4.285714285714285,100.0976,Medium,1
4567,594,1673,170,678,US-2024-124233,2024-04-14,Standard Class,24.700000000000003,5,0.0,10.374,6,Slow,42.0,14.326000000000002,No Discount,0
4568,81,1125,362,678,US-2024-134789,2024-04-15,Standard Class,159.92,4,0.0,31.983999999999995,7,Slow,20.0,127.936,No Discount,0
4569,514,8,58,678,US-2024-138520,2024-04-13,Standard Class,17.04,4,0.0,6.9864,5,Medium,41.0,10.0536,No Discount,0
4570,477,154,393,678,US-2024-104969,2024-04-14,Standard Class,121.10400000000004,6,0.7,-100.92,6,Slow,-83.3333333333333,222.0240000000001,High,1
4571,464,517,259,678,US-2024-130946,2024-04-12,Standard Class,1088.7919999999997,4,0.8,-1850.9464000000007,4,Medium,-170.0000000000001,2939.7384,High,1
4572,514,1550,58,678,US-2024-138520,2024-04-13,Standard Class,8.26,2,0.0,3.7996,5,Medium,46.0,4.4604,No Discount,0
4573,477,1674,393,678,US-2024-104969,2024-04-14,Standard Class,8.872,1,0.2,3.2161,6,Slow,36.25,5.6559,Low,0
4574,193,1675,409,678,US-2024-150000,2024-04-14,Standard Class,17.92,4,0.0,8.601600000000001,6,Slow,48.00000000000001,9.3184,No Discount,0
4575,81,810,362,678,US-2024-134789,2024-04-15,Standard Class,30.0,6,0.0,14.4,7,Slow,48.00000000000001,15.6,No Discount,0
4576,397,742,170,678,US-2024-130477,2024-04-12,Standard Class,12.96,2,0.0,6.2208000000000006,4,Medium,48.00000000000001,6.7392,No Discount,0
4577,81,745,362,678,US-2024-134789,2024-04-15,Standard Class,25.92,4,0.0,12.7008,7,Slow,48.99999999999999,13.219200000000004,No Discount,0
4578,514,1607,58,678,US-2024-138520,2024-04-13,Standard Class,34.4,5,0.0,15.823999999999998,5,Medium,46.0,18.576,No Discount,0
4579,397,29,170,678,US-2024-130477,2024-04-12,Standard Class,20.04,3,0.0,9.6192,4,Medium,48.0,10.4208,No Discount,0
4580,397,106,170,678,US-2024-130477,2024-04-12,Standard Class,64.96,2,0.0,2.598399999999998,4,Medium,3.999999999999998,62.3616,No Discount,0
4581,464,1440,259,678,US-2024-130946,2024-04-12,Standard Class,431.92800000000005,9,0.2,64.78919999999995,4,Medium,14.999999999999986,367.1388000000001,Low,0
4582,224,1676,109,679,US-2024-117681,2024-04-14,Standard Class,556.665,5,0.15,6.549000000000021,5,Medium,1.176470588235298,550.116,Low,0
4583,753,1677,240,679,US-2024-128517,2024-04-14,Second Class,5.28,2,0.0,2.4288,5,Medium,46.0,2.8512000000000004,No Discount,0
4584,626,857,44,679,US-2024-126809,2024-04-13,Standard Class,35.352000000000004,9,0.2,12.815099999999996,4,Medium,36.249999999999986,22.53690000000001,Low,0
4585,753,1256,240,679,US-2024-128517,2024-04-14,Second Class,517.9,2,0.0,134.654,5,Medium,26.0,383.246,No Discount,0
4586,552,1335,91,680,US-2024-123358,2024-04-17,Standard Class,113.76,3,0.0,44.366400000000006,7,Slow,39.0,69.39359999999999,No Discount,0
4587,90,231,46,680,US-2024-109652,2024-04-15,Standard Class,13.568,4,0.2,3.2223999999999995,5,Medium,23.749999999999996,10.3456,Low,0
4588,552,535,91,680,US-2024-123358,2024-04-17,Standard Class,48.032,4,0.2,15.610399999999991,7,Slow,32.499999999999986,32.421600000000005,Low,0
4589,77,561,414,680,US-2024-124814,2024-04-16,Standard Class,23.2,5,0.2,8.119999999999997,6,Slow,34.99999999999999,15.080000000000002,Low,0
4590,700,777,93,680,US-2024-114622,2024-04-12,First Class,8.904000000000002,2,0.7,-6.5296,2,Fast,-73.33333333333333,15.433600000000002,High,1
4591,77,1463,414,680,US-2024-124814,2024-04-16,Standard Class,12.96,2,0.0,6.2208000000000006,6,Slow,48.00000000000001,6.7392,No Discount,0
4592,552,262,91,680,US-2024-123358,2024-04-17,Standard Class,150.66,9,0.0,6.026399999999992,7,Slow,3.9999999999999942,144.6336,No Discount,0
4593,552,942,91,680,US-2024-123358,2024-04-17,Standard Class,579.51,3,0.0,81.13140000000001,7,Slow,14.000000000000002,498.3786,No Discount,0
4594,83,107,89,681,US-2024-163594,2024-04-14,First Class,194.35200000000003,3,0.2,-36.44100000000003,2,Fast,-18.750000000000018,230.7930000000001,Low,1
4595,451,1514,89,681,US-2024-142398,2024-04-16,Standard Class,638.2880000000001,7,0.2,-31.914400000000015,4,Medium,-5.000000000000002,670.2024000000001,Low,1
4596,11,480,9,681,US-2024-112102,2024-04-16,Standard Class,343.92,4,0.0,75.66239999999999,4,Medium,21.999999999999996,268.2576,No Discount,0
4597,83,1317,89,681,US-2024-163594,2024-04-14,First Class,36.624,3,0.2,13.734,2,Fast,37.5,22.89,Low,0
4598,451,1406,89,681,US-2024-142398,2024-04-16,Standard Class,13.208000000000002,1,0.2,4.622800000000001,4,Medium,35.0,8.5852,Low,0
4599,11,698,9,681,US-2024-112102,2024-04-16,Standard Class,63.9,5,0.0,28.754999999999995,4,Medium,44.99999999999999,35.145,No Discount,0
4600,11,300,9,681,US-2024-112102,2024-04-16,Standard Class,40.99,1,0.0,20.0851,4,Medium,49.0,20.9049,No Discount,0
4601,571,1678,398,681,US-2024-124254,2024-04-17,Standard Class,10.272000000000002,3,0.2,3.4668,5,Medium,33.75,6.805200000000002,Low,0
4602,83,1473,89,681,US-2024-163594,2024-04-14,First Class,19.44,3,0.0,9.3312,2,Fast,48.00000000000001,10.1088,No Discount,0
4603,571,1585,398,681,US-2024-124254,2024-04-17,Standard Class,51.98400000000001,1,0.2,-5.1983999999999995,5,Medium,-9.999999999999998,57.18240000000001,Low,1
4604,571,131,398,681,US-2024-124254,2024-04-17,Standard Class,129.552,3,0.2,-22.671600000000005,5,Medium,-17.500000000000004,152.2236,Low,1
4605,538,240,11,682,US-2024-152800,2024-04-15,First Class,6.12,3,0.0,2.8763999999999994,2,Fast,46.99999999999999,3.2436000000000007,No Discount,0
4606,392,1310,115,683,US-2024-112669,2024-04-14,Same Day,933.536,4,0.2,105.02279999999996,0,Fast,11.249999999999996,828.5132,Low,0
4607,306,354,109,683,US-2024-148796,2024-04-18,Standard Class,383.8,5,0.2,38.37999999999998,4,Medium,9.999999999999996,345.42,Low,0
4608,754,1679,123,683,US-2024-166625,2024-04-17,First Class,25.06,2,0.0,11.778199999999998,3,Medium,47.0,13.2818,No Discount,0
4609,392,646,115,683,US-2024-112669,2024-04-14,Same Day,42.976,4,0.2,4.297600000000003,0,Fast,10.000000000000004,38.6784,Low,0
4610,24,96,28,683,US-2024-164735,2024-04-19,Second Class,81.19999999999999,5,0.0,12.18,5,Medium,15.000000000000002,69.01999999999998,No Discount,0
4611,658,618,79,684,US-2024-136406,2024-04-17,Second Class,1121.568,2,0.2,0.0,2,Fast,0.0,1121.568,Low,0
4612,170,1680,503,684,US-2024-132423,2024-04-19,Standard Class,33.48800000000001,7,0.2,5.860399999999997,4,Medium,17.49999999999999,27.627600000000008,Low,0
4613,241,1681,504,684,US-2024-123750,2024-04-21,Standard Class,189.58800000000005,2,0.7,-145.3508,6,Slow,-76.66666666666664,334.9388,High,1
4614,170,811,503,684,US-2024-132423,2024-04-19,Standard Class,8.04,5,0.2,2.914499999999999,4,Medium,36.24999999999999,5.125500000000001,Low,0
4615,497,1682,161,684,US-2024-117849,2024-04-17,Second Class,143.7,3,0.0,68.976,2,Fast,48.00000000000001,74.72399999999999,No Discount,0
4616,241,1167,504,684,US-2024-123750,2024-04-21,Standard Class,4.768,2,0.2,-0.7748000000000006,6,Slow,-16.250000000000014,5.542800000000001,Low,1
4617,241,298,504,684,US-2024-123750,2024-04-21,Standard Class,408.744,7,0.2,76.63949999999998,6,Slow,18.749999999999993,332.10450000000003,Low,0
4618,241,298,504,684,US-2024-123750,2024-04-21,Standard Class,291.96,5,0.2,54.74249999999998,6,Slow,18.749999999999993,237.2175,Low,0
4619,184,530,165,685,US-2024-107440,2024-04-20,Standard Class,9.96,2,0.0,3.2867999999999995,4,Medium,32.99999999999999,6.673200000000001,No Discount,0
4620,363,534,218,685,US-2024-164588,2024-04-23,Standard Class,12.84,3,0.0,3.723599999999999,7,Slow,28.999999999999993,9.1164,No Discount,0
4621,184,773,165,685,US-2024-107440,2024-04-20,Standard Class,25.299999999999997,5,0.0,11.890999999999998,4,Medium,47.0,13.409,No Discount,0
4622,510,430,297,685,US-2024-166282,2024-04-22,Standard Class,123.088,7,0.2,40.0036,6,Slow,32.5,83.08439999999999,Low,0
4623,244,929,56,685,US-2024-105473,2024-04-18,Second Class,28.799999999999997,3,0.0,0.8640000000000008,2,Fast,3.000000000000003,27.935999999999996,No Discount,0
4624,510,815,297,685,US-2024-166282,2024-04-22,Standard Class,35.168,4,0.2,8.352400000000001,6,Slow,23.750000000000004,26.815599999999996,Low,0
4625,184,1683,165,685,US-2024-107440,2024-04-20,Standard Class,9099.93,7,0.0,2365.9817999999996,4,Medium,25.999999999999996,6733.948200000001,No Discount,0
4626,409,1684,281,686,US-2024-108735,2024-04-21,Standard Class,257.499,3,0.15,24.235199999999978,4,Medium,9.411764705882344,233.2638000000001,Low,0
4627,154,1685,75,686,US-2024-149111,2024-04-21,Second Class,18.624,8,0.2,6.285599999999999,4,Medium,33.75,12.3384,Low,0
4628,352,1686,337,686,US-2024-159415,2024-04-22,Standard Class,79.12,5,0.2,13.845999999999997,5,Medium,17.499999999999993,65.274,Low,0
4629,753,333,202,686,US-2024-133508,2024-04-21,Standard Class,29.049999999999997,5,0.0,9.0055,4,Medium,31.0,20.0445,No Discount,0
4630,154,440,75,686,US-2024-149111,2024-04-21,Second Class,36.792,1,0.2,4.139099999999999,4,Medium,11.249999999999998,32.6529,Low,0
4631,409,1684,505,686,CA-2024-108735,2024-04-21,Standard Class,79.12,5,0.2,13.845999999999997,4,Medium,17.499999999999993,65.274,Low,0
4632,433,581,127,687,US-2024-125087,2024-04-23,Standard Class,344.37199999999996,4,0.3,-93.47240000000002,5,Medium,-27.142857142857153,437.8443999999999,Medium,1
4633,433,1485,127,687,US-2024-125087,2024-04-23,Standard Class,127.88,5,0.6,-67.137,5,Medium,-52.5,195.017,High,1
4634,512,678,39,687,US-2024-139381,2024-04-22,Standard Class,203.92,4,0.0,55.058400000000006,4,Medium,27.000000000000007,148.86159999999998,No Discount,0
